,index,Tags,text,top3_topic_scibert,top3_topic,top3_topic_scibert_str,top3_descricao,top3_tags_descricao,mean_similarity_top3_descricao,top4_topic_scibert,top4_topic,top4_topic_scibert_str,top4_descricao,top4_tags_descricao,mean_similarity_top4_descricao,top5_topic_scibert,top5_topic,top5_topic_scibert_str,top5_descricao,top5_tags_descricao,mean_similarity_top5_descricao
10,1f4dc0488f0554c6.json,[],"['NGS Pipeline for Paired End Reads (R1 and R2)', 'R1', 'Input dataset', 'R2', 'Input dataset', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'MultiQC', 'stats', 'html_report', 'multiqc', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'MultiQC', 'stats', 'html_report', 'multiqc', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'IdxStats', 'output', 'samtools_idxstats', 'BamLeftAlign', 'output_bam', 'freebayes', 'Filter', 'out_file2', 'out_file1', 'bamtools_filter', 'FreeBayes', 'output_vcf', 'freebayes', 'input1', 'VCFfilter:', 'out_file1', 'vcffilter', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool VCFfilter:', 'R1', 'R2']","['bwa', 'with', 'output', 'mem', 'map', '', '', '', '', '']",-1,bwa with output mem map     ,"[1000, 491, 37]","[[], [], []]",0.9590537,"['bamleftalign', 'bam_output', '', '', '', '', '', '', '', '']",-1,bamleftalign bam_output        ,"[629, 891, 570, 186]","[[], [], [], ['ChIP-seq', 'subworkflow']]",0.88881385,"['bwa', 'with', 'output', 'mem', 'map', '', '', '', '', '']",-1,bwa with output mem map     ,"[703, 307, 125, 364, 268]","[[], [], [], [], []]",0.8949094
11,c156e67ad1ae4a97.json,['CUTnRUN'],"['Lucille Delisle', 'CUTandRUN (release v0.2)', 'PE fastq input', 'Input dataset collection', 'adapter_forward', 'Input parameter', 'adapter_reverse', 'Input parameter', 'reference_genome', 'Input parameter', 'effective_genome_size', 'Input parameter', 'Cutadapt', 'out_pairs', 'report', 'cutadapt', 'Bowtie2', 'output', 'mapping_stats', 'bowtie2', 'bed_file', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'bedtools BAM to BED', 'output', 'bedtools', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'output_summits', 'output_treat_pileup', 'output_control_lambda', 'output_extra_files', 'macs2', 'Search in textfiles', 'output', 'text_processing', 'Wig/BedGraph-to-bigWig', 'out_file1', 'MultiQC', 'stats', 'plots', 'html_report', 'multiqc', 'CUTnRUN', 'runtime parameter for tool Filter SAM or BAM, output SAM or BAM', 'PE fastq input', 'adapter_forward', 'adapter_reverse', 'reference_genome', 'effective_genome_size', 'Cutadapt (remove adapter + bad quality bases)', 'Bowtie2 map on reference', 'Mapping stats', 'filter MAPQ30 concordant pairs', 'remove PCR duplicates', 'BAM filtered rmDup', 'MarkDuplicates metrics', 'convert BAM to BED to improve peak calling', 'Call Peaks with MACS2', 'MACS2 peaks xls', 'MACS2 summits', 'MACS2 narrowPeak', 'summary of MACS2', 'MACS2 report', 'Bigwig from MACS2', 'Coverage from MACS2 (bigwig)', 'MultiQC', 'MultiQC on input dataset(s): Stats', 'MultiQC webpage']","['plots', 'output_narrowpeaks', 'output_extra_files', 'output1', 'metrics_file', 'html_report', 'bed_file', 'report', 'markduplicates', 'bedtools']",-1,plots output_narrowpeaks output_extra_files output1 metrics_file html_report bed_file report markduplicates bedtools,"[886, 705, 22]","[['COVID-19', 'covid19.galaxyproject.org'], [], []]",0.88225985,"['search', 'textfiles', 'pcr', 'metrics_file', 'metrics', 'in', 'duplicates', 'bed_file', 'remove', 'markduplicates']",-1,search textfiles pcr metrics_file metrics in duplicates bed_file remove markduplicates,"[62, 71, 32, 140]","[['CUTnRUN'], ['CUTnRUN'], [], []]",0.8889969,"['duplicates', 'metrics_file', 'html_report', 'delisle', 'concordant', 'bedgraph', 'bed_file', 'mapq30', 'metrics', 'wig']",-1,duplicates metrics_file html_report delisle concordant bedgraph bed_file mapq30 metrics wig,"[62, 666, 527, 306, 55]","[['CUTnRUN'], ['ChIP'], ['ChIP'], [], ['COVID-19', 'covid19.galaxyproject.org', 'iwc', 'emergen_validated']]",0.8893463
12,6c49d9c25ba4ddf5.json,[],"['RNAseq  D.A', 'Input dataset', 'reference genome', 'Input dataset', 'reference annotation', 'Input dataset', 'input', 'Filter by quality', 'output', 'fastq_quality_filter', 'readtype', 'Trimmomatic', 'fastq_out', 'trimmomatic', 'library', 'reference_genome', 'HISAT2', 'output_alignments', 'hisat2', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'input1', 'Flagstat', 'output1', 'samtools_flagstat', 'input', 'reference_annotation', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'runtime parameter for tool Filter by quality', 'runtime parameter for tool Trimmomatic', 'runtime parameter for tool HISAT2', 'runtime parameter for tool HISAT2', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Flagstat', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'reference genome', 'reference annotation']","['output', 'skipped', 'flagstat', 'dataset', 'input', '', '', '', '', '']",-1,output skipped flagstat dataset input     ,"[95, 416, 607]","[[], [], []]",0.8626397,"['cufflinks', 'tool', 'runtime', 'parameter', 'for', '', '', '', '', '']",0,cufflinks tool runtime parameter for     ,"[894, 947, 624, 101]","[[], ['ChIPseq', 'tutorial'], [], ['ChIP-seq']]",0.8924693,"['trimmomatic', 'total_map_mass', 'limits', 'genes_expression', 'fastq_quality_filter', 'contaminants', 'quality', 'filter', 'by', 'hisat2']",-1,trimmomatic total_map_mass limits genes_expression fastq_quality_filter contaminants quality filter by hisat2,"[982, 887, 987, 693, 747]","[['Easy'], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], [], [], []]",0.8889141
13,0f43fdfe1824e9d7.json,[],"['Sequence analysis workflow (its output is the MetaPhylAn input) (imported from uploaded file)', 'Pasted Entry of SRA numbers', 'Input dataset', 'input', 'Download and Extract Reads in FASTA/Q', 'list_paired', 'output_collection', 'sra_tools', 'HISAT2', 'output_alignments', 'hisat2', 'bed_file', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Samtools fastx', 'output', 'samtools_fastx', 'Samtools view', 'outputcnt', 'samtools_view', 'Downsample SAM/BAM', 'outFile', 'picard', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Filter by quality', 'output', 'fastq_quality_filter', 'Samtools fastx', 'output', 'samtools_fastx', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Samtools fastx', 'output', 'samtools_fastx', 'Filter by quality', 'output', 'fastq_quality_filter', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Samtools fastx', 'output', 'samtools_fastx', 'runtime parameter for tool Download and Extract Reads in FASTA/Q', 'runtime parameter for tool Filter SAM or BAM, output SAM or BAM', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'Pasted Entry of SRA numbers', 'HISAT2 splice aware aligner, on human genome (b37): hg19', 'Filter SAM or BAM , output SAM or BAM with the unmapped reads', 'Samtools fastx, conversion to compressed fastq', 'Samtools view, read counts', 'Downsample SAM/BAM(remove randomly a certain read proportion)', 'Samtools fastx, conversion to compressed fastq ']","['picard', 'samtool_filter2', 'list_paired', 'dataset', 'input', 'output', '', '', '', '']",-1,picard samtool_filter2 list_paired dataset input output    ,"[399, 625, 294]","[[], [], []]",0.90584016,"['picard', 'dataset', 'input', '', '', '', '', '', '', '']",-1,picard dataset input       ,"[394, 923, 630, 7]","[[], [], [], []]",0.8804059,"['picard', 'dataset', 'input', '', '', '', '', '', '', '']",-1,picard dataset input       ,"[23, 394, 894, 902, 937]","[[], [], [], [], ['COVID-19', 'covid19.galaxyproject.org']]",0.88473666
14,6dada297572d77bd.json,[],"['Workflow 123', 'SnTox1_S1_R1_001.fastq.gz', 'Input dataset', 'SnTox2_S2_R1_001.fastq.gz', 'Input dataset', 'SnTox3_S3_R1_001.fastq.gz', 'Input dataset', 'SnTox4_S4_R1_001.fastq.gz', 'Input dataset', 'SnTox5_S5_R1_001.fastq.gz', 'Input dataset', 'SnTox6_S6_R1_001.fastq.gz', 'Input dataset', 'gencode.vM27.annotation.gtf.gz', 'Input dataset', 'gencode.vM27.transcripts.fa.gz', 'Input dataset', 'SnTox7_S7_R1_001.fastq.gz', 'Input dataset', 'SnTox8_S8_R1_001.fastq.gz', 'Input dataset', 'SnTox9_S9_R1_001.fastq.gz', 'Input dataset', 'SnTox10_S10_R1_001.fastq.gz', 'Input dataset', 'SnTox11_S11_R1_001.fastq.gz', 'Input dataset', 'SnTox12_S12_R1_001.fastq.gz', 'Input dataset', 'SnTox13_S13_R1_001.fastq.gz', 'Input dataset', 'SnTox14_S14_R1_001.fastq.gz', 'Input dataset', 'SnTox15_S15_R1_001.fastq.gz', 'Input dataset', 'SnTox16_S16_R1_001.fastq.gz', 'Input dataset', 'SnTox17_S17_R1_001.fastq.gz', 'Input dataset', 'SnTox18_S18_R1_001.fastq.gz', 'Input dataset', 'MultiQC', 'stats', 'html_report', 'multiqc', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'FastQC', 'html_file', 'text_file', 'fastqc', 'MultiQC', 'stats', 'html_report', 'multiqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'MultiQC', 'stats', 'html_report', 'multiqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'MultiQC', 'stats', 'html_report', 'multiqc', 'DESeq2', 'deseq_out', 'plots', 'deseq2', 'DESeq2', 'deseq_out', 'plots', 'deseq2', 'SnTox1_S1_R1_001.fastq.gz', 'SnTox2_S2_R1_001.fastq.gz', 'SnTox3_S3_R1_001.fastq.gz', 'SnTox4_S4_R1_001.fastq.gz', 'SnTox5_S5_R1_001.fastq.gz', 'SnTox6_S6_R1_001.fastq.gz', 'gencode.vM27.annotation.gtf.gz', 'gencode.vM27.transcripts.fa.gz', 'SnTox7_S7_R1_001.fastq.gz', 'SnTox8_S8_R1_001.fastq.gz', 'SnTox9_S9_R1_001.fastq.gz', 'SnTox10_S10_R1_001.fastq.gz', 'SnTox11_S11_R1_001.fastq.gz', 'SnTox12_S12_R1_001.fastq.gz', 'SnTox13_S13_R1_001.fastq.gz', 'SnTox14_S14_R1_001.fastq.gz', 'SnTox15_S15_R1_001.fastq.gz', 'SnTox16_S16_R1_001.fastq.gz', 'SnTox17_S17_R1_001.fastq.gz', 'SnTox18_S18_R1_001.fastq.gz']","['sntox12_s12_r1_001', 'sntox13_s13_r1_001', 'fastq', 'gz', '', '', '', '', '', '']",-1,sntox12_s12_r1_001 sntox13_s13_r1_001 fastq gz      ,"[27, 711, 246]","[[], [], []]",0.78514194,"['sntox13_s13_r1_001', 'html_file', 'fastq', 'gz', 'sntox12_s12_r1_001', '', '', '', '', '']",-1,sntox13_s13_r1_001 html_file fastq gz sntox12_s12_r1_001     ,"[27, 814, 438, 335]","[[], [], ['RNAseq', 'DE', 'Differential', 'expression', 'HISAT2', 'featureCounts', 'EdgeR', 'limmavoom', 'DESeq2', 'transcriptomics', 'mouse', 'multiple'], []]",0.81497514,"['sntox13_s13_r1_001', 'html_file', 'fastq', 'gz', 'sntox15_s15_r1_001', '', '', '', '', '']",-1,sntox13_s13_r1_001 html_file fastq gz sntox15_s15_r1_001     ,"[27, 659, 707, 994, 105]","[[], [], [], [], []]",0.79596305
15,6da54816b436dc58.json,[],"['Variant calling workflow', 'Download and Extract Reads in FASTA/Q', 'output_accession', 'sra_tools', 'Create single interval', 'out_file1', 'Create single interval', 'out_file1', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Bowtie2', 'output', 'bowtie2', 'FreeBayes', 'output_vcf', 'freebayes', 'VCF-BEDintersect:', 'out_file1', 'vcfbedintersect', 'VCF-BEDintersect:', 'out_file1', 'vcfbedintersect']","['sra_tools', 'reads', 'output_accession', 'in', 'fasta', 'extract', 'download', 'and', 'single', 'interval']",-1,sra_tools reads output_accession in fasta extract download and single interval,"[193, 420, 781]","[['NCBI', 'SRA', 'FPKM'], [], []]",0.9334836,"['out_file1', 'vcfbedintersect', 'vcf', 'single', 'bedintersect', 'create', 'interval', 'html_file', 'in', 'variant']",0,out_file1 vcfbedintersect vcf single bedintersect create interval html_file in variant,"[625, 127, 441, 969]","[[], [], [], []]",0.8711886,"['reads', 'in', 'fasta', 'extract', 'download', 'and', '', '', '', '']",-1,reads in fasta extract download and    ,"[749, 193, 523, 501, 529]","[[], ['NCBI', 'SRA', 'FPKM'], [], [], []]",0.8795233
16,e6550f5289099efc.json,[],"[""Workflow constructed from history 'SN_SP'"", 'prediction.gff', 'Input dataset', 'rickettsia_cds_coord.txt', 'Input dataset', 'Convert GFF to BED', 'output1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Coverage', 'output', 'coverage', 'Compute', 'out_file1', 'column_maker', 'Summary Statistics', 'out_file1', 'Summary Statistics', 'out_file1', 'Summary Statistics', 'out_file1']","['statistics', 'summary', 'coverage', '', '', '', '', '', '', '']",0,statistics summary coverage       ,"[368, 623, 617]","[[], ['aye-aye', 'GigaScience', 'Miller', 'Galaxy', 'tools', 'tutorial', 'to', 'study', 'genome', 'diverstiy', 'phylogenetic', 'tree', 'snp', 'coverage', 'PCA'], []]",0.8258515,"['statistics', 'summary', 'coverage', '', '', '', '', '', '', '']",0,statistics summary coverage       ,"[793, 511, 621, 465]","[['illumina'], [], [], []]",0.790238,"['statistics', 'summary', 'coverage', '', '', '', '', '', '', '']",0,statistics summary coverage       ,"[103, 335, 890, 897, 606]","[[], [], [], [], []]",0.78653914
17,4884918895db9af0.json,[],"['Roberth Anthony Rojas Chavez', 'HIV Codon alignment Bypass', 'HIVevo_p2_sample_6_F4.bam', 'Input dataset', 'HIVevo_p2_sample_6_F5.bam', 'Input dataset', 'HIVevo_p2_sample_6_F6.bam', 'Input dataset', 'Convert BAM', 'output', 'bioext_bam2msa', 'Convert BAM', 'output', 'bioext_bam2msa', 'Convert BAM', 'output', 'bioext_bam2msa', 'FASTA Width', 'output', 'fasta_formatter', 'FASTA Width', 'output', 'fasta_formatter', 'FASTA Width', 'output', 'fasta_formatter', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'Filter FASTA', 'output', 'discarded', 'filter_by_fasta_ids', 'Filter FASTA', 'output', 'discarded', 'filter_by_fasta_ids', 'Filter FASTA', 'output', 'discarded', 'filter_by_fasta_ids', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'transeq', 'out_file1', 'emboss_5', 'transeq', 'out_file1', 'emboss_5', 'transeq', 'out_file1', 'emboss_5', 'FASTA Width', 'output', 'fasta_formatter', 'FASTA Width', 'output', 'fasta_formatter', 'FASTA Width', 'output', 'fasta_formatter', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'HIVevo_p2_sample_6_F4.bam', 'HIVevo_p2_sample_6_F5.bam', 'HIVevo_p2_sample_6_F6.bam']","['output', 'bam', 'text_processing', 'text', 'transformation', 'out_file1', 'dataset', 'convert', 'input', 'discarded']",0,output bam text_processing text transformation out_file1 dataset convert input discarded,"[803, 498, 353]","[[], ['COVID-19', 'covid19.galaxyproject.org'], []]",0.9100313,"['output', 'bam', 'text_processing', 'text', 'transformation', 'out_file1', 'dataset', 'convert', 'input', 'discarded']",0,output bam text_processing text transformation out_file1 dataset convert input discarded,"[353, 411, 604, 764]","[[], [], [], []]",0.89908373,"['output', 'bam', 'text_processing', 'text', 'transformation', 'out_file1', 'dataset', 'convert', 'input', 'discarded']",0,output bam text_processing text transformation out_file1 dataset convert input discarded,"[803, 353, 772, 411, 540]","[[], [], [], [], []]",0.9033349
18,53d65fd38b9b8c1b.json,[],"['sars-cov-2-genome', 'Reverse reads', 'Input dataset', 'Forward reads', 'Input dataset', 'Reference', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'JBrowse', 'output', 'jbrowse', 'Reverse reads', 'Forward reads', 'Reference']","['sars', 'html_file', 'genome', 'cov', '', '', '', '', '', '']",-1,sars html_file genome cov      ,"[314, 589, 77]","[['ChIP-seq', 'bowtie', 'Mapping'], [], ['sequence-analysis']]",0.84906083,"['with', 'output', 'mem', 'map', 'reverse', 'jbrowse', 'fastqc', 'bwa', 'reads', '']",-1,with output mem map reverse jbrowse fastqc bwa reads ,"[77, 86, 770, 240]","[['sequence-analysis'], [], [], []]",0.8998556,"['reads', 'reverse', 'reference', 'jbrowse', 'forward', 'fastqc', 'bwa', 'with', 'sars', 'mem']",0,reads reverse reference jbrowse forward fastqc bwa with sars mem,"[664, 458, 489, 1006, 77]","[['RNASeq', 'Bacteria', 'FastQC', 'MultiQC', 'Trimmomatic', 'Bowtie2', 'featureCounts', 'DESeq2'], [], [], [], ['sequence-analysis']]",0.87455
19,fcc39f74d5cddf12.json,"['Exons', 'SNPs']","['galaxy101', 'Exons', 'Input dataset', 'SNPs', 'Input dataset', 'input1', 'input2', 'Join', 'output', 'join', 'input1', 'Group', 'out_file1', 'input', 'Sort', 'out_file1', 'count', 'infile', 'Select first', 'outfile', 'text_processing', 'input1', 'input2', 'Compare two Datasets', 'out_file1', 'Exons', 'SNPs', 'runtime parameter for tool Join', 'runtime parameter for tool Join', 'runtime parameter for tool Group', 'runtime parameter for tool Sort', 'runtime parameter for tool Select first', 'runtime parameter for tool Select first', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets']","['out_file1', 'input1', 'input', 'dataset', 'exons', 'snps', 'input2', 'join', 'text_processing', 'output']",0,out_file1 input1 input dataset exons snps input2 join text_processing output,"[731, 503, 968]","[[], [], []]",0.93026614,"['sort', 'select', 'first', '', '', '', '', '', '', '']",-1,sort select first       ,"[325, 542, 126, 646]","[[], [], [], []]",0.875344,"['out_file1', 'input1', 'input', 'dataset', 'exons', 'snps', 'input2', 'join', 'text_processing', 'output']",0,out_file1 input1 input dataset exons snps input2 join text_processing output,"[731, 258, 548, 962, 120]","[[], [], [], [], []]",0.91301525
20,6b11d738ee57f245.json,"['COVID-19', 'ARTIC', 'covid19.galaxyproject.org']","['Wolfgang Maier', 'COVID-19: variation analysis on ARTIC PE (release v0.1)', 'ARTIC primers to amplicon assignments', 'Input dataset', 'ARTIC primer BED', 'Input dataset', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'Input dataset', 'Paired Collection', 'Input dataset collection', 'fastp', 'output_paired_coll', 'report_html', 'report_json', 'fastp', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Samtools view', 'outputsam', 'samtools_view', 'ivar trim', 'output_bam', 'ivar_trim', 'Samtools stats', 'output', 'samtools_stats', 'Realign reads', 'realigned', 'lofreq_viterbi', 'Insert indel qualities', 'output', 'lofreq_indelqual', 'QualiMap BamQC', 'raw_data', 'output_html', 'qualimap_bamqc', 'Call variants', 'variants', 'lofreq_call', 'Flatten collection', 'output', 'Lofreq filter', 'outvcf', 'lofreq_filter', 'MultiQC', 'stats', 'plots', 'html_report', 'multiqc', 'ivar removereads', 'output_bam', 'ivar_removereads', 'Call variants', 'variants', 'lofreq_call', 'VCF-VCFintersect:', 'out_file1', 'vcfvcfintersect', 'Replace Text', 'outfile', 'text_processing', 'VCF-VCFintersect:', 'out_file1', 'vcfvcfintersect', 'Lofreq filter', 'outvcf', 'lofreq_filter', 'intervals', 'transcripts', 'SnpEff eff:', 'snpeff_output', 'statsFile', 'snpeff_sars_cov_2', 'COVID-19', 'ARTIC', 'covid19.galaxyproject.org', 'runtime parameter for tool SnpEff eff:', 'runtime parameter for tool SnpEff eff:', 'ARTIC primers to amplicon assignments', 'ARTIC primer BED', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'Paired Collection', 'fastp_html_report', 'fastp_reads_output', 'mapped_reads', 'filtered_mapped_reads', 'primer_trimmed_filtered_mapped_reads', 'mapped_reads_stats', 'realigned_primer_trimmed_filtered_mapped_reads', 'realigned_primer_trimmed_filtered_mapped_reads_with_indel_quals', 'bamqc_html_output', 'bamqc_raw_output', 'preliminary_variants_1', 'bamqc_raw_output_flattened', 'filtered_preliminary_variants', 'preprocessing_and_mapping_plots', 'preprocessing_and_mapping_reports', 'amplicon_removal_output', 'preliminary_variants_2', 'lost_variants_tmp', 'lost_variants', 'variants', 'soft_filtered_variants', 'SnpEff eff covid19 version', 'annotated_variants_stats', 'annotated_variants']","['intervals', 'map', 'text', 'statsfile', 'with', 'replace', 'realigned_primer_trimmed_filtered_mapped_reads_with_indel_quals', 'realigned', 'raw_data', 'qualities']",-1,intervals map text statsfile with replace realigned_primer_trimmed_filtered_mapped_reads_with_indel_quals realigned raw_data qualities,"[499, 363, 594]","[['COVID-19', 'covid19.galaxyproject.org', 'iwc', 'emergen_validated'], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], ['COVID-19', 'covid19.galaxyproject.org']]",0.9123976,"['text_processing', 'raw_data', 'fastp_html_report', '', '', '', '', '', '', '']",-1,text_processing raw_data fastp_html_report       ,"[406, 663, 368, 832]","[[], [], [], ['imported']]",0.8980439,"['bwa', 'preprocessing_and_mapping_plots', 'preliminary_variants_2', 'v0', 'soft_filtered_variants', 'replace', 'release', 'realigned', 'realign', 'reads']",-1,bwa preprocessing_and_mapping_plots preliminary_variants_2 v0 soft_filtered_variants replace release realigned realign reads,"[863, 552, 510, 419, 784]","[['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org', 'testingmaximus', 'name:v2.1.0+galaxy3'], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], [], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org']]",0.91277504
21,451b529be8ab5865.json,[],['proteinas '],['proteinas '],,proteinas ,"[472, 664, 473]","[['aptamer', 'SELEX'], ['RNASeq', 'Bacteria', 'FastQC', 'MultiQC', 'Trimmomatic', 'Bowtie2', 'featureCounts', 'DESeq2'], []]",0.7942621,['proteinas '],,proteinas ,"[712, 587, 473, 774]","[['Fasta', 'Tabular', 'FASTQ'], [], [], ['aptamer', 'SELEX']]",0.7826929,['proteinas '],,proteinas ,"[947, 438, 781, 67, 699]","[['ChIPseq', 'tutorial'], ['RNAseq', 'DE', 'Differential', 'expression', 'HISAT2', 'featureCounts', 'EdgeR', 'limmavoom', 'DESeq2', 'transcriptomics', 'mouse', 'multiple'], [], [], []]",0.7637943
22,df1fa0b73f741a9c.json,[],"[""Workflow constructed from history 'Genomic Data Science - Galaxy'"", 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Map with BWA-MEM', 'bam_output', 'bwa', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'MergeSamFiles', 'outFile', 'picard', 'Filter', 'out_file2', 'out_file1', 'bamtools_filter', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'CleanSam', 'outFile', 'picard', 'FreeBayes', 'output_vcf', 'freebayes', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'Group', 'out_file1', 'Sort', 'outfile', 'text_processing']","['input', 'dataset', 'outfile', 'html_file', 'text_file', 'output_file', 'out_file1', 'bam_output', 'text_processing', 'table_annovar']",0,input dataset outfile html_file text_file output_file out_file1 bam_output text_processing table_annovar,"[780, 849, 838]","[[], [], []]",0.92933494,"['sort', '', '', '', '', '', '', '', '', '']",-1,sort         ,"[203, 357, 426, 445]","[[], [], [], []]",0.96620035,"['input', 'dataset', 'outfile', 'html_file', 'text_file', 'output_file', 'out_file1', 'bam_output', 'text_processing', 'table_annovar']",0,input dataset outfile html_file text_file output_file out_file1 bam_output text_processing table_annovar,"[695, 69, 849, 538, 540]","[[], ['Assingment'], [], [], []]",0.9249447
