,index,Tags,text,top3_topic_bert,top3_topic,top3_topic_bert_str,top3_descricao,top3_tags_descricao,mean_similarity_top3_descricao
10,1f4dc0488f0554c6.json,[],"['NGS Pipeline for Paired End Reads (R1 and R2)', 'R1', 'Input dataset', 'R2', 'Input dataset', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'MultiQC', 'stats', 'html_report', 'multiqc', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'MultiQC', 'stats', 'html_report', 'multiqc', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'IdxStats', 'output', 'samtools_idxstats', 'BamLeftAlign', 'output_bam', 'freebayes', 'Filter', 'out_file2', 'out_file1', 'bamtools_filter', 'FreeBayes', 'output_vcf', 'freebayes', 'input1', 'VCFfilter:', 'out_file1', 'vcffilter', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool VCFfilter:', 'R1', 'R2']","['mem', 'map', 'with', 'bwa', '', '', '', '', '', '']",-1,mem map with bwa      ,"[466, 490, 1006]","[[], [], []]",1.0
11,c156e67ad1ae4a97.json,['CUTnRUN'],"['Lucille Delisle', 'CUTandRUN (release v0.2)', 'PE fastq input', 'Input dataset collection', 'adapter_forward', 'Input parameter', 'adapter_reverse', 'Input parameter', 'reference_genome', 'Input parameter', 'effective_genome_size', 'Input parameter', 'Cutadapt', 'out_pairs', 'report', 'cutadapt', 'Bowtie2', 'output', 'mapping_stats', 'bowtie2', 'bed_file', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'bedtools BAM to BED', 'output', 'bedtools', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'output_summits', 'output_treat_pileup', 'output_control_lambda', 'output_extra_files', 'macs2', 'Search in textfiles', 'output', 'text_processing', 'Wig/BedGraph-to-bigWig', 'out_file1', 'MultiQC', 'stats', 'plots', 'html_report', 'multiqc', 'CUTnRUN', 'runtime parameter for tool Filter SAM or BAM, output SAM or BAM', 'PE fastq input', 'adapter_forward', 'adapter_reverse', 'reference_genome', 'effective_genome_size', 'Cutadapt (remove adapter + bad quality bases)', 'Bowtie2 map on reference', 'Mapping stats', 'filter MAPQ30 concordant pairs', 'remove PCR duplicates', 'BAM filtered rmDup', 'MarkDuplicates metrics', 'convert BAM to BED to improve peak calling', 'Call Peaks with MACS2', 'MACS2 peaks xls', 'MACS2 summits', 'MACS2 narrowPeak', 'summary of MACS2', 'MACS2 report', 'Bigwig from MACS2', 'Coverage from MACS2 (bigwig)', 'MultiQC', 'MultiQC on input dataset(s): Stats', 'MultiQC webpage']","['text_processing', 'search', 'pairs', 'metrics_file', 'mapq30', 'in', 'html_report', 'textfiles', 'concordant', 'bed_file']",-1,text_processing search pairs metrics_file mapq30 in html_report textfiles concordant bed_file,"[959, 166, 123]","[['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], ['ATAC', 'hg19'], ['ChIP']]",0.9288394
12,6c49d9c25ba4ddf5.json,[],"['RNAseq  D.A', 'Input dataset', 'reference genome', 'Input dataset', 'reference annotation', 'Input dataset', 'input', 'Filter by quality', 'output', 'fastq_quality_filter', 'readtype', 'Trimmomatic', 'fastq_out', 'trimmomatic', 'library', 'reference_genome', 'HISAT2', 'output_alignments', 'hisat2', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'input1', 'Flagstat', 'output1', 'samtools_flagstat', 'input', 'reference_annotation', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'runtime parameter for tool Filter by quality', 'runtime parameter for tool Trimmomatic', 'runtime parameter for tool HISAT2', 'runtime parameter for tool HISAT2', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Flagstat', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'reference genome', 'reference annotation']","['trimmomatic', 'contaminants', 'flagstat', 'tool', 'runtime', 'parameter', 'for', '', '', '']",-1,trimmomatic contaminants flagstat tool runtime parameter for   ,"[752, 42, 287]","[[], [], []]",0.87251335
13,0f43fdfe1824e9d7.json,[],"['Sequence analysis workflow (its output is the MetaPhylAn input) (imported from uploaded file)', 'Pasted Entry of SRA numbers', 'Input dataset', 'input', 'Download and Extract Reads in FASTA/Q', 'list_paired', 'output_collection', 'sra_tools', 'HISAT2', 'output_alignments', 'hisat2', 'bed_file', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Samtools fastx', 'output', 'samtools_fastx', 'Samtools view', 'outputcnt', 'samtools_view', 'Downsample SAM/BAM', 'outFile', 'picard', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Filter by quality', 'output', 'fastq_quality_filter', 'Samtools fastx', 'output', 'samtools_fastx', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Samtools fastx', 'output', 'samtools_fastx', 'Filter by quality', 'output', 'fastq_quality_filter', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Samtools fastx', 'output', 'samtools_fastx', 'runtime parameter for tool Download and Extract Reads in FASTA/Q', 'runtime parameter for tool Filter SAM or BAM, output SAM or BAM', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'Pasted Entry of SRA numbers', 'HISAT2 splice aware aligner, on human genome (b37): hg19', 'Filter SAM or BAM , output SAM or BAM with the unmapped reads', 'Samtools fastx, conversion to compressed fastq', 'Samtools view, read counts', 'Downsample SAM/BAM(remove randomly a certain read proportion)', 'Samtools fastx, conversion to compressed fastq ']","['picard', '', '', '', '', '', '', '', '', '']",-1,picard         ,"[104, 790, 758]","[[], [], []]",0.72445303
14,6dada297572d77bd.json,[],"['Workflow 123', 'SnTox1_S1_R1_001.fastq.gz', 'Input dataset', 'SnTox2_S2_R1_001.fastq.gz', 'Input dataset', 'SnTox3_S3_R1_001.fastq.gz', 'Input dataset', 'SnTox4_S4_R1_001.fastq.gz', 'Input dataset', 'SnTox5_S5_R1_001.fastq.gz', 'Input dataset', 'SnTox6_S6_R1_001.fastq.gz', 'Input dataset', 'gencode.vM27.annotation.gtf.gz', 'Input dataset', 'gencode.vM27.transcripts.fa.gz', 'Input dataset', 'SnTox7_S7_R1_001.fastq.gz', 'Input dataset', 'SnTox8_S8_R1_001.fastq.gz', 'Input dataset', 'SnTox9_S9_R1_001.fastq.gz', 'Input dataset', 'SnTox10_S10_R1_001.fastq.gz', 'Input dataset', 'SnTox11_S11_R1_001.fastq.gz', 'Input dataset', 'SnTox12_S12_R1_001.fastq.gz', 'Input dataset', 'SnTox13_S13_R1_001.fastq.gz', 'Input dataset', 'SnTox14_S14_R1_001.fastq.gz', 'Input dataset', 'SnTox15_S15_R1_001.fastq.gz', 'Input dataset', 'SnTox16_S16_R1_001.fastq.gz', 'Input dataset', 'SnTox17_S17_R1_001.fastq.gz', 'Input dataset', 'SnTox18_S18_R1_001.fastq.gz', 'Input dataset', 'MultiQC', 'stats', 'html_report', 'multiqc', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'FastQC', 'html_file', 'text_file', 'fastqc', 'MultiQC', 'stats', 'html_report', 'multiqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'MultiQC', 'stats', 'html_report', 'multiqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'MultiQC', 'stats', 'html_report', 'multiqc', 'DESeq2', 'deseq_out', 'plots', 'deseq2', 'DESeq2', 'deseq_out', 'plots', 'deseq2', 'SnTox1_S1_R1_001.fastq.gz', 'SnTox2_S2_R1_001.fastq.gz', 'SnTox3_S3_R1_001.fastq.gz', 'SnTox4_S4_R1_001.fastq.gz', 'SnTox5_S5_R1_001.fastq.gz', 'SnTox6_S6_R1_001.fastq.gz', 'gencode.vM27.annotation.gtf.gz', 'gencode.vM27.transcripts.fa.gz', 'SnTox7_S7_R1_001.fastq.gz', 'SnTox8_S8_R1_001.fastq.gz', 'SnTox9_S9_R1_001.fastq.gz', 'SnTox10_S10_R1_001.fastq.gz', 'SnTox11_S11_R1_001.fastq.gz', 'SnTox12_S12_R1_001.fastq.gz', 'SnTox13_S13_R1_001.fastq.gz', 'SnTox14_S14_R1_001.fastq.gz', 'SnTox15_S15_R1_001.fastq.gz', 'SnTox16_S16_R1_001.fastq.gz', 'SnTox17_S17_R1_001.fastq.gz', 'SnTox18_S18_R1_001.fastq.gz']","['html_report', 'html_file', '', '', '', '', '', '', '', '']",-1,html_report html_file        ,"[311, 285, 67]","[[], [], []]",0.9406921
15,6da54816b436dc58.json,[],"['Variant calling workflow', 'Download and Extract Reads in FASTA/Q', 'output_accession', 'sra_tools', 'Create single interval', 'out_file1', 'Create single interval', 'out_file1', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Bowtie2', 'output', 'bowtie2', 'FreeBayes', 'output_vcf', 'freebayes', 'VCF-BEDintersect:', 'out_file1', 'vcfbedintersect', 'VCF-BEDintersect:', 'out_file1', 'vcfbedintersect']","['reads', 'output', 'in', 'fasta', 'extract', 'download', 'and', '', '', '']",-1,reads output in fasta extract download and   ,"[709, 749, 554]","[[], [], []]",0.8872697
16,e6550f5289099efc.json,[],"[""Workflow constructed from history 'SN_SP'"", 'prediction.gff', 'Input dataset', 'rickettsia_cds_coord.txt', 'Input dataset', 'Convert GFF to BED', 'output1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Coverage', 'output', 'coverage', 'Compute', 'out_file1', 'column_maker', 'Summary Statistics', 'out_file1', 'Summary Statistics', 'out_file1', 'Summary Statistics', 'out_file1']","['statistics', 'summary', 'coverage', '', '', '', '', '', '', '']",0,statistics summary coverage       ,"[650, 511, 352]","[[], [], []]",0.7958496
17,4884918895db9af0.json,[],"['Roberth Anthony Rojas Chavez', 'HIV Codon alignment Bypass', 'HIVevo_p2_sample_6_F4.bam', 'Input dataset', 'HIVevo_p2_sample_6_F5.bam', 'Input dataset', 'HIVevo_p2_sample_6_F6.bam', 'Input dataset', 'Convert BAM', 'output', 'bioext_bam2msa', 'Convert BAM', 'output', 'bioext_bam2msa', 'Convert BAM', 'output', 'bioext_bam2msa', 'FASTA Width', 'output', 'fasta_formatter', 'FASTA Width', 'output', 'fasta_formatter', 'FASTA Width', 'output', 'fasta_formatter', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'Filter FASTA', 'output', 'discarded', 'filter_by_fasta_ids', 'Filter FASTA', 'output', 'discarded', 'filter_by_fasta_ids', 'Filter FASTA', 'output', 'discarded', 'filter_by_fasta_ids', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'transeq', 'out_file1', 'emboss_5', 'transeq', 'out_file1', 'emboss_5', 'transeq', 'out_file1', 'emboss_5', 'FASTA Width', 'output', 'fasta_formatter', 'FASTA Width', 'output', 'fasta_formatter', 'FASTA Width', 'output', 'fasta_formatter', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'HIVevo_p2_sample_6_F4.bam', 'HIVevo_p2_sample_6_F5.bam', 'HIVevo_p2_sample_6_F6.bam']","['output', 'bam', 'text_processing', 'text', 'transformation', 'out_file1', 'dataset', 'convert', 'input', 'discarded']",0,output bam text_processing text transformation out_file1 dataset convert input discarded,"[603, 540, 478]","[[], [], []]",0.94358283
18,53d65fd38b9b8c1b.json,[],"['sars-cov-2-genome', 'Reverse reads', 'Input dataset', 'Forward reads', 'Input dataset', 'Reference', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'JBrowse', 'output', 'jbrowse', 'Reverse reads', 'Forward reads', 'Reference']","['reads', 'dataset', 'input', 'reverse', 'reference', 'jbrowse', 'forward', 'fastqc', 'bwa', 'cov']",0,reads dataset input reverse reference jbrowse forward fastqc bwa cov,"[742, 716, 552]","[[], [], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org', 'testingmaximus', 'name:v2.1.0+galaxy3']]",0.9058759
19,fcc39f74d5cddf12.json,"['Exons', 'SNPs']","['galaxy101', 'Exons', 'Input dataset', 'SNPs', 'Input dataset', 'input1', 'input2', 'Join', 'output', 'join', 'input1', 'Group', 'out_file1', 'input', 'Sort', 'out_file1', 'count', 'infile', 'Select first', 'outfile', 'text_processing', 'input1', 'input2', 'Compare two Datasets', 'out_file1', 'Exons', 'SNPs', 'runtime parameter for tool Join', 'runtime parameter for tool Join', 'runtime parameter for tool Group', 'runtime parameter for tool Sort', 'runtime parameter for tool Select first', 'runtime parameter for tool Select first', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets']","['text_processing', '', '', '', '', '', '', '', '', '']",-1,text_processing         ,"[1011, 408, 311]","[[], [], []]",0.88294154
20,6b11d738ee57f245.json,"['COVID-19', 'ARTIC', 'covid19.galaxyproject.org']","['Wolfgang Maier', 'COVID-19: variation analysis on ARTIC PE (release v0.1)', 'ARTIC primers to amplicon assignments', 'Input dataset', 'ARTIC primer BED', 'Input dataset', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'Input dataset', 'Paired Collection', 'Input dataset collection', 'fastp', 'output_paired_coll', 'report_html', 'report_json', 'fastp', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Samtools view', 'outputsam', 'samtools_view', 'ivar trim', 'output_bam', 'ivar_trim', 'Samtools stats', 'output', 'samtools_stats', 'Realign reads', 'realigned', 'lofreq_viterbi', 'Insert indel qualities', 'output', 'lofreq_indelqual', 'QualiMap BamQC', 'raw_data', 'output_html', 'qualimap_bamqc', 'Call variants', 'variants', 'lofreq_call', 'Flatten collection', 'output', 'Lofreq filter', 'outvcf', 'lofreq_filter', 'MultiQC', 'stats', 'plots', 'html_report', 'multiqc', 'ivar removereads', 'output_bam', 'ivar_removereads', 'Call variants', 'variants', 'lofreq_call', 'VCF-VCFintersect:', 'out_file1', 'vcfvcfintersect', 'Replace Text', 'outfile', 'text_processing', 'VCF-VCFintersect:', 'out_file1', 'vcfvcfintersect', 'Lofreq filter', 'outvcf', 'lofreq_filter', 'intervals', 'transcripts', 'SnpEff eff:', 'snpeff_output', 'statsFile', 'snpeff_sars_cov_2', 'COVID-19', 'ARTIC', 'covid19.galaxyproject.org', 'runtime parameter for tool SnpEff eff:', 'runtime parameter for tool SnpEff eff:', 'ARTIC primers to amplicon assignments', 'ARTIC primer BED', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'Paired Collection', 'fastp_html_report', 'fastp_reads_output', 'mapped_reads', 'filtered_mapped_reads', 'primer_trimmed_filtered_mapped_reads', 'mapped_reads_stats', 'realigned_primer_trimmed_filtered_mapped_reads', 'realigned_primer_trimmed_filtered_mapped_reads_with_indel_quals', 'bamqc_html_output', 'bamqc_raw_output', 'preliminary_variants_1', 'bamqc_raw_output_flattened', 'filtered_preliminary_variants', 'preprocessing_and_mapping_plots', 'preprocessing_and_mapping_reports', 'amplicon_removal_output', 'preliminary_variants_2', 'lost_variants_tmp', 'lost_variants', 'variants', 'soft_filtered_variants', 'SnpEff eff covid19 version', 'annotated_variants_stats', 'annotated_variants']","['text', 'replace', '', '', '', '', '', '', '', '']",-1,text replace        ,"[331, 35, 856]","[['name:test'], [], []]",0.83459586
21,451b529be8ab5865.json,[],['proteinas '],['proteinas '],,proteinas ,"[803, 118, 366]","[[], ['nascent', 'RNA'], []]",0.739721
22,df1fa0b73f741a9c.json,[],"[""Workflow constructed from history 'Genomic Data Science - Galaxy'"", 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Map with BWA-MEM', 'bam_output', 'bwa', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'MergeSamFiles', 'outFile', 'picard', 'Filter', 'out_file2', 'out_file1', 'bamtools_filter', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'CleanSam', 'outFile', 'picard', 'FreeBayes', 'output_vcf', 'freebayes', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'Group', 'out_file1', 'Sort', 'outfile', 'text_processing']","['input', 'dataset', 'outfile', 'html_file', 'text_file', 'output_file', 'out_file1', 'bam_output', 'text_processing', 'table_annovar']",0,input dataset outfile html_file text_file output_file out_file1 bam_output text_processing table_annovar,"[538, 842, 935]","[[], [], []]",0.96941596
23,05ed292f512db24e.json,[],"['SNP calling on single end data', 'Reference genome', 'Input dataset', 'library', 'reference_genome', 'Bowtie2', 'output', 'bowtie2', 'input1', 'RmDup', 'output1', 'samtools_rmdup', 'inputFile', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'toolshed.g2.bx.psu.edu/repos/devteam/realigner_target_creator/gatk_realigner_target_creator/0.0.4', 'toolshed.g2.bx.psu.edu/repos/devteam/indel_realigner/gatk_indel_realigner/0.0.6', 'toolshed.g2.bx.psu.edu/repos/devteam/unified_genotyper/gatk_unified_genotyper/0.0.6', 'runtime parameter for tool Bowtie2', 'runtime parameter for tool Bowtie2', 'runtime parameter for tool RmDup', 'runtime parameter for tool AddOrReplaceReadGroups']","['reference', 'genome', '', '', '', '', '', '', '', '']",-1,reference genome        ,"[759, 547, 882]","[[], [], []]",0.80829644
24,81183f40d2f3e395.json,[],"['Getting double normalised fragment scores from fastq files', 'Input dataset', 'Cut', 'out_file1', 'FASTQ Quality Trimmer', 'output_file', 'fastq_trimmer_by_quality', 'Add column', 'out_file1', 'FASTQ to FASTA', 'output_file', 'fastqtofasta', 'Merge Columns', 'out_file1', 'FASTA-to-Tabular', 'output', 'fasta_to_tabular', 'Cut', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Cut', 'out_file1', 'Select', 'out_file1', 'Select', 'out_file1', 'Select', 'out_file1', 'Convert', 'out_file1', 'Select', 'out_file1', 'Convert', 'out_file1', 'Select', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Add column', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Add column', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Add column', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Merge Columns', 'out_file1', 'Merge Columns', 'out_file1', 'Merge Columns', 'out_file1', 'Merge Columns', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Concatenate datasets', 'out_file1', 'Select', 'out_file1', 'Concatenate datasets', 'out_file1', 'Tabular-to-FASTA', 'output', 'tabular_to_fasta', 'Filter sequences by length', 'output', 'fasta_filter_by_length', 'Combine FASTA and QUAL', 'output_file', 'fastq_combiner', 'Map with Bowtie for Illumina', 'output', 'mapping_stats', 'bowtie_wrappers', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Convert SAM', 'out_file1', 'sam2interval', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Tabular-to-FASTA', 'output', 'tabular_to_fasta', 'Filter sequences by length', 'output', 'fasta_filter_by_length', 'Combine FASTA and QUAL', 'output_file', 'fastq_combiner', 'FASTQ Trimmer', 'output_file', 'fastq_trimmer', 'Map with Bowtie for Illumina', 'output', 'mapping_stats', 'bowtie_wrappers', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Convert SAM', 'out_file1', 'sam2interval', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Tabular-to-FASTA', 'output', 'tabular_to_fasta', 'Filter sequences by length', 'output', 'fasta_filter_by_length', 'Combine FASTA and QUAL', 'output_file', 'fastq_combiner', 'FASTQ Trimmer', 'output_file', 'fastq_trimmer', 'Map with Bowtie for Illumina', 'output', 'mapping_stats', 'bowtie_wrappers', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Convert SAM', 'out_file1', 'sam2interval', 'Cut', 'out_file1', 'Concatenate datasets', 'out_file1', 'Join', 'output', 'join', 'Add column', 'out_file1', 'Merge Columns', 'out_file1', 'Cut', 'out_file1', 'Group', 'out_file1', 'Join two Datasets', 'out_file1', 'Cut', 'out_file1', 'Convert', 'out_file1', 'Line/Word/Character count', 'out_file1', 'Compute', 'out_file1', 'column_maker']","['out_file1', 'cut', 'output', 'add', 'column', 'compute', 'output_file', 'column_maker', 'columns', 'select']",0,out_file1 cut output add column compute output_file column_maker columns select,"[904, 263, 120]","[[], [], []]",0.9282363
25,bfee1238c70627cb.json,[],"[""Workflow constructed from history 'VariantAnalysisPipeline'"", 'annotation.bed', 'Input dataset', 'NGS0001.R1.fastq.gz', 'Input dataset', 'NGS0001.R2.fastq.gz', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Samtools flagstat', 'output1', 'samtools_flagstat', 'Samtools flagstat', 'output1', 'samtools_flagstat', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'Samtools idxstats', 'output', 'samtools_idxstats', 'CollectInsertSizeMetrics', 'outFile', 'histFile', 'picard', 'Compute both the depth and breadth of coverage', 'output', 'bedtools', 'FreeBayes', 'output_vcf', 'freebayes', 'Sort', 'out_file1', 'VCFfilter:', 'out_file1', 'vcffilter', 'Summary Statistics', 'out_file1', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'SnpEff eff:', 'snpeff_output', 'statsFile', 'snpeff', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'annotation.bed', 'NGS0001.R1.fastq.gz', 'NGS0001.R2.fastq.gz']","['constructed', 'idxstats', 'from', 'depth', 'coverage', 'metrics_file', 'compute', 'collectinsertsizemetrics', 'breadth', 'both']",-1,constructed idxstats from depth coverage metrics_file compute collectinsertsizemetrics breadth both,"[108, 448, 469]","[[], [], []]",0.94363236
